ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Fold
GO:0098542	defense response to other organism	0.106508875739645	0.0426803243704652	8.9960223252987e-16	4.58887098813487e-12	3.61545402505163e-12	Irf7/Cr1l/Cd14/Rpl13a/Prdm1/Hck/Acp5/Mapk3/Ly86/Ccr1/Arrb2/Smpdl3b/Atg7/Cxcl1/Bnip3/Acod1/Slamf1/Ifit2/Ifit3b/Ifit3/Ifit1/Gbp2/Hp/Arg2/Fgr/Htra1/Cd74/Was/Ifitm3/Clec2d/Tyro3/Spn/Plac8/Adamts5/Trim8/Ccl5/Ccl6/Trim30a/Sh2d1b1/Gsdmd/Ifi209/C3/Samhd1/Ifi204/Oas2/Il1b/Il15/Oas1g/Oas1a/Zbp1/Cd47/Rtp4/Ncf1/Clec4d/Tap2/Parp9/Dtx3l/Fgl2/Il1rap/Sp110/Pfpl/Bst2/Cybb/Gpam/Lyz2/Myo1c/Lcn2/Trim27/Hras/Elf4/Capg/Ythdf3/Stat1/Tlr2/Cxcl10/Ifnk/Zyx/Pla2g2f/Fcer1g/Gata3/Grn/Ccdc88b/Cd177/S100a9/Ptprc/Bcl2/Mpeg1/Ddx58/Serpinb9/Card9	90	2.49550295857988
GO:0032101	regulation of response to external stimulus	0.100591715976331	0.0418741404656898	5.30367627373718e-14	1.35270263361667e-10	1.06575979016466e-10	Irf7/Prdm1/Acp5/Mapk3/Ly86/Ccr1/Ccr1l1/Ccr2/Cxcr2/Sema3e/Arrb2/Smpdl3b/Gstp1/Cxcl1/Cxcl14/Acod1/Slamf1/Cdk19/Arg2/Nenf/Fgr/Htra1/Aoc3/Cd74/Jam3/Clec2d/Tyro3/Spn/Ppard/Ccl5/Ubash3b/Mt3/Nfkbiz/Cd200/Ctsc/Pla2g7/Sh2d1b1/Ptgis/Ifi209/C3/Samhd1/Ifi204/Ptk2b/Sema3f/Il1b/Il15/Sema6a/Cdh5/Zbp1/Sema7a/Sema4d/Cd47/Plau/Ier3/Sema4b/Tap2/Parp9/Dtx3l/Fgl2/Nfkbia/Nupr1/Ythdf3/Nr1d1/Stat1/Tlr2/Enpp3/Ripor2/Cxcl10/S100a14/Sell/Fcer1g/Fgfr1/Gata3/Grn/Sema4c/S100a9/Sphk1/Pla2g5/Ctss/C5ar2/Ddx58/Serpinb9/Card9/Il1r2/Ctla2a	85	2.40223954110181
GO:0030335	positive regulation of cell migration	0.072189349112426	0.0257030397875468	3.29481766822454e-13	4.37884403798027e-10	3.4499791654905e-10	Pecam1/Ptafr/Mapk3/Ccr1/Ccr1l1/Ccr2/Cxcr2/Sema3e/Insl3/Dock8/Plet1/Cxcl14/Amot/Cd274/Furin/Slamf1/Fgr/F3/Aoc3/Cd74/Tfap2a/Itgb3/Myc/Spn/Hmox1/Adamts1/Ccl5/Mmp9/Pla2g7/Ptk2b/Sema3f/Il1b/Sema6a/Cdh5/Sema7a/Sema4d/Plau/Sema4b/Spry2/Map2k3/Myo1c/Hras/Tlr2/Ripor2/Cxcl10/S100a14/Sell/Fgfr1/Gata3/Grn/Akap12/Sema4c/Sphk1/Fam110c/Shtn1/Ptprc/Vsir/Egr1/Bcl2/Amotl1/Pak1	61	2.80859189065263
GO:0030334	regulation of cell migration	0.0994082840236686	0.0425380566225637	3.43371420347404e-13	4.37884403798027e-10	3.4499791654905e-10	Pecam1/Dll4/Ptafr/Mapk3/Ccr1/Ccr1l1/Ccr2/Cxcr2/Sema3e/Nav3/Stk10/Tmsb10/Insl3/Dock8/Plet1/Cxcl14/Sdc3/Amot/Cd274/Furin/Slamf1/Fgr/F3/Cd63/Aoc3/Cd74/Tfap2a/Jam3/Itgb3/Myc/Spn/Hmox1/Ppard/Adamts1/Ccl5/Mmp9/Cd200/Ndrg4/Il24/Pla2g7/Ptk2b/Sema3f/Il1b/Sema6a/Cdh5/Sema7a/Sema4d/Plau/Nr2f2/Tpm1/Sema4b/Spry2/Afdn/Adamts9/Map2k3/Myo1c/Rap2b/Hras/Tacstd2/Ecm1/Tlr2/Il1rn/Ripor2/Cxcl10/Kiss1r/S100a14/Sell/Fgfr1/Gata3/Grn/Akap12/Sema4c/Sphk1/Fam110c/Shtn1/Ptprc/Vsir/Egr1/C5ar2/Bcl2/Ddx58/Glul/Amotl1/Pak1	84	2.33692584749955
GO:2000145	regulation of cell motility	0.101775147928994	0.0447669180063546	7.9986136157642e-13	8.16018561080263e-10	6.42920142841847e-10	Pecam1/Dll4/Ptafr/Mapk3/Ccr1/Ccr1l1/Ccr2/Cxcr2/Sema3e/Nav3/Stk10/Tmsb10/Insl3/Dock8/Plet1/Fes/Cxcl14/Sdc3/Amot/Cd274/Furin/Slamf1/Fgr/F3/Cd63/Aoc3/Cd74/Was/Tfap2a/Jam3/Itgb3/Myc/Spn/Hmox1/Ppard/Adamts1/Ccl5/Mmp9/Cd200/Ndrg4/Il24/Pla2g7/Ptk2b/Sema3f/Il1b/Sema6a/Cdh5/Sema7a/Sema4d/Plau/Nr2f2/Tpm1/Sema4b/Spry2/Afdn/Adamts9/Map2k3/Myo1c/Rap2b/Hras/Tacstd2/Ecm1/Tlr2/Il1rn/Ripor2/Cxcl10/Kiss1r/S100a14/Sell/Fgfr1/Gata3/Grn/Akap12/Sema4c/Sphk1/Fam110c/Shtn1/Ptprc/Vsir/Egr1/C5ar2/Bcl2/Ddx58/Glul/Amotl1/Pak1	86	2.27344549192659
GO:2000147	positive regulation of cell motility	0.072189349112426	0.0267463366054915	1.86489116477934e-12	1.3214204085712e-09	1.04111332554501e-09	Pecam1/Ptafr/Mapk3/Ccr1/Ccr1l1/Ccr2/Cxcr2/Sema3e/Insl3/Dock8/Plet1/Cxcl14/Amot/Cd274/Furin/Slamf1/Fgr/F3/Aoc3/Cd74/Tfap2a/Itgb3/Myc/Spn/Hmox1/Adamts1/Ccl5/Mmp9/Pla2g7/Ptk2b/Sema3f/Il1b/Sema6a/Cdh5/Sema7a/Sema4d/Plau/Sema4b/Spry2/Map2k3/Myo1c/Hras/Tlr2/Ripor2/Cxcl10/S100a14/Sell/Fgfr1/Gata3/Grn/Akap12/Sema4c/Sphk1/Fam110c/Shtn1/Ptprc/Vsir/Egr1/Bcl2/Amotl1/Pak1	61	2.69903688782576
GO:0048514	blood vessel morphogenesis	0.0769230769230769	0.0295916915635225	1.86544618818007e-12	1.3214204085712e-09	1.04111332554501e-09	Pecam1/Tcf4/Prdm1/Dll4/Hpgd/Sars/Ccr2/Chd7/Cxcr2/Sema3e/Ramp3/Hk2/Pgk1/Amot/C1galt1/Fasl/F3/Jam3/Itga7/Itgb3/Hmox1/Sos1/Junb/Adamts1/Elk3/Wt1/Ccl5/Mmp9/Adgrf5/Ptgis/C3/Stk4/Ptk2b/Egln1/Smad7/Il1b/Sema6a/Cdh5/Adm/Pkm/Anpep/Arhgap22/Plau/Nr2f2/Cela1/Lrg1/Spry2/Plcd1/Cybb/Adamts9/Adm2/Ecm1/Rnf213/Stat1/Hand1/Cxcl10/Fgfr1/Mtdh/Itgb2/Grn/Sphk1/Spi1/Glul/Amotl1/E2f2	65	2.59948224852071
GO:0050900	leukocyte migration	0.0532544378698225	0.0161711006781429	2.07240997227398e-12	1.3214204085712e-09	1.04111332554501e-09	Pecam1/Rpl13a/Ptafr/Mapk3/Ccr1/Ccr1l1/Ccr2/Cxcr2/Stk10/Dock8/Cxcl1/Cxcl14/Slamf1/Aoc3/Cd74/Jam3/Itgb3/Spn/Selplg/Itgb7/Ccl5/Ccl6/Mmp9/Cd200/Jaml/Pla2g7/Itga1/Ptk2b/Retnlg/Il1b/Cd47/Ecm1/Tlr2/Il1rn/Ripor2/Cxcl10/S100a14/Sell/Fcer1g/Gata3/Csf3r/Itgb2/Cd177/S100a9/C5ar2	45	3.29318572246612
GO:0002683	negative regulation of immune system process	0.0627218934911243	0.0215772750984019	3.27444131745154e-12	1.85588057336892e-09	1.462200812869e-09	Cr1l/Prdm1/Milr1/Ccr1/Ccr2/Cxcr2/Arrb2/Zfp608/Smpdl3b/Ppp3cb/Samsn1/Acod1/Cd274/Slamf1/Il13ra2/Arg2/Htra1/Cd74/Clec2d/Tyro3/Myc/Spn/Hmox1/Ubash3b/Cd200/Cd68/Adgrf5/Fstl3/Sh2d1b1/Samhd1/Ptk2b/Smad7/Cd47/Tap2/Fgl2/Gpam/Nfkbia/Trim27/Slfn1/Ythdf3/Nr1d1/Enpp3/Ripor2/Pla2g2f/Pla2g2d/Fcer1g/Ezr/Grn/Ptprc/Cd59b/Vsir/C5ar2/Serpinb9	53	2.90684960010404
GO:0035239	tube morphogenesis	0.0970414201183432	0.0431545501968037	5.02286432616198e-12	2.55706246386894e-09	2.01464408156329e-09	Pecam1/Tcf4/Prdm1/Dll4/Hpgd/Sars/Ccr2/Chd7/Cxcr2/Sema3e/Ramp3/Hk2/Pgk1/Amot/C1galt1/Fasl/F3/Tfap2a/Jam3/Itga7/Itgb3/Myc/Hmox1/Sos1/Junb/Adamts1/Elk3/Wt1/Ccl5/Pthlh/Irx1/Mmp9/Stx2/Adgrf5/Ptgis/Irx2/C3/Stk4/Tfap2c/Ptk2b/Egln1/Smad7/Il1b/Sema6a/Cdh5/Adm/Ift57/Pkm/Anpep/Arhgap22/Plau/Nr2f2/Cela1/Lrg1/Spry2/Plcd1/Cybb/Adamts9/Adm2/Tacstd2/Ecm1/Rnf213/Cecr2/Stat1/Hand1/Ctnnbip1/Cxcl10/Tcf7/Fgfr1/Mthfd1l/Mtdh/Gata3/Itgb2/Grn/Sema4c/Sphk1/Spi1/Bcl2/Glul/Amotl1/Pak1/E2f2	82	2.24869497366539
