ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Fold
GO:0006325	chromatin organization	0.0961538461538462	0.0347607530706122	1.31464695630179e-17	6.72178988757107e-14	5.33746664258528e-14	Fmr1/Uhrf1/Pwp1/Ruvbl2/Dnmt1/Gatad1/Ehmt2/Hmgb3/Anp32e/Map1s/Srebf1/Ubtf/Nsd1/Atad2/Brd1/Naa50/Usp7/Ubr2/Akap8/Iws1/Bag6/Ddb1/Men1/Hells/Slk/Huwe1/Kdm5c/Jade1/Uimc1/Trip12/Ptma/Nucks1/Suv39h2/Phf19/Hat1/Dnmt3b/Ccna2/Nasp/Mthfr/Dnajc2/Ezh2/Atf7ip/Aebp2/Eed/Cul4b/Smarca1/Hdac6/Taf1/Morf4l2/Chek1/Usp3/Smarcc1/Atm/Wbp2/Mbd3/Twist1/Rif1/Kdm1a/Jade3/Ubr5/Jarid2/Kat7/Suv39h1/Hmgn1/Yeats2/Ccnb1/Kdm5b/Sin3a/Setd2/H1f10/Kmt5b/Trrap/Igf2/Taf7/Msl1/Chd8/Grwd1/Npm1/Nsd2/Nap1l1/Nap1l4/Zfp462/Chd4/Suds3/Rnf8	85	2.76616119215028
GO:0016569	covalent chromatin modification	0.0701357466063348	0.0210556266894295	6.66380837143976e-17	1.70360261015858e-13	1.35275309940227e-13	Fmr1/Uhrf1/Pwp1/Ruvbl2/Dnmt1/Ehmt2/Srebf1/Nsd1/Brd1/Naa50/Usp7/Ubr2/Akap8/Iws1/Ddb1/Men1/Hells/Slk/Huwe1/Kdm5c/Jade1/Uimc1/Trip12/Suv39h2/Phf19/Hat1/Dnmt3b/Ccna2/Mthfr/Ezh2/Atf7ip/Eed/Cul4b/Hdac6/Taf1/Morf4l2/Chek1/Usp3/Atm/Wbp2/Mbd3/Twist1/Rif1/Kdm1a/Jade3/Ubr5/Jarid2/Kat7/Suv39h1/Yeats2/Ccnb1/Kdm5b/Sin3a/Setd2/Kmt5b/Trrap/Igf2/Taf7/Msl1/Nsd2/Suds3/Rnf8	62	3.33097407362113
GO:0006974	cellular response to DNA damage stimulus	0.0950226244343891	0.0355195143927538	1.54400029787081e-16	2.04129768796878e-13	1.62090135207378e-13	Fmr1/Uhrf1/Foxm1/Akt1/Tmem161a/Ruvbl2/Msh6/Ubqln4/Pttg1ip/Cbx5/Tex15/Dyrk3/Mapkapk2/Taok1/Cbx1/Smc6/Hnrnpk/Rad17/Usp7/Senp2/Nfatc4/Pcbp4/Bag6/Ddb1/Otub1/Men1/Huwe1/Rps6ka6/Uimc1/Nabp1/Bard1/Trip12/Nucks1/Parp1/Mcm10/Ssrp1/Rad51/Rbm38/Dnaja1/Usp1/Ung/Pold3/Cul4b/Taf1/Morf4l2/Casp3/Chek1/Fem1b/Usp3/Tipin/Cdc14b/Vav3/Tnks1bp1/Atm/Parpbp/Twist1/Rif1/Topors/Kdm1a/Ddx1/Ints7/Ubr5/Bclaf1/Fanci/Suv39h1/Hmgn1/Smc1a/Dhx9/Setd2/Trrap/Fancb/Gigyf2/Ppp4r2/Mapk14/Hmga2/Npm1/Nsd2/Taok2/Mdc1/Ei24/Mapk1/Aunip/Rad54b/Rnf8	84	2.67522307269421
GO:0016570	histone modification	0.0678733031674208	0.0202494427846541	1.59694714490028e-16	2.04129768796878e-13	1.62090135207378e-13	Fmr1/Uhrf1/Pwp1/Ruvbl2/Dnmt1/Ehmt2/Srebf1/Nsd1/Brd1/Naa50/Usp7/Ubr2/Akap8/Iws1/Ddb1/Men1/Slk/Huwe1/Kdm5c/Jade1/Uimc1/Trip12/Suv39h2/Phf19/Hat1/Dnmt3b/Ccna2/Mthfr/Ezh2/Eed/Cul4b/Hdac6/Taf1/Morf4l2/Chek1/Usp3/Atm/Wbp2/Mbd3/Twist1/Rif1/Kdm1a/Jade3/Ubr5/Jarid2/Kat7/Suv39h1/Yeats2/Ccnb1/Kdm5b/Sin3a/Setd2/Kmt5b/Trrap/Igf2/Taf7/Msl1/Nsd2/Suds3/Rnf8	60	3.3518602901438
GO:0006259	DNA metabolic process	0.0961538461538462	0.038933940342391	1.10297571159578e-14	1.12790296267784e-11	8.95616277815772e-12	Hnrnpd/Dnmt3l/Uhrf1/Foxm1/Akt1/Tmem161a/Map2k7/Ruvbl2/Dnmt1/Msh6/Ubqln4/Tex15/Ehmt2/Naf1/Hmgb3/Taok1/Smc6/Ylpm1/Hsp90aa1/Rad17/Usp7/Ubr2/Cidea/Ddb1/Otub1/Men1/Hells/Huwe1/Uimc1/Nabp1/Bard1/Trip12/Nucks1/Parp1/Mcm10/Ssrp1/Rad51/Dnmt3b/Usp1/Dnajc2/Ung/Ezh2/Atf7ip/Pold3/Usp9x/Cul4b/Morf4l2/Eri1/Chek1/Usp3/Tipin/Cdc14b/Mnd1/Tnks1bp1/Cct2/Atm/Mtrr/Parpbp/Twist1/Rif1/Kdm1a/Ddx1/Ubr5/Tfdp1/Fanci/Suv39h1/Hmgn1/Smc1a/Dicer1/Dhx9/Setd2/H1f10/Trrap/Chtf8/Fancb/Ppp4r2/Hmga2/Npm1/Nsd2/Hnrnpc/Mdc1/Mapk1/Aunip/Rad54b/Rnf8	85	2.46966644804647
GO:0033044	regulation of chromosome organization	0.0565610859728507	0.0168824394176507	5.79366191691456e-14	4.93716556353069e-11	3.92037789711219e-11	Hnrnpd/Fmr1/Map2k7/Ruvbl2/Dnmt1/Cul3/Ehmt2/Anapc1/Naf1/Zfp207/Map1s/Srebf1/Cdc27/Ylpm1/Nsd1/Atad2/Akap8/Cdc23/Iws1/Men1/Slk/Sgo2a/Trip12/Parp1/Phf19/Dnmt3b/Mthfr/Atf7ip/Eed/Chek1/Cct2/Atm/Wbp2/Twist1/Rif1/Kdm1a/Ubr5/Ttk/Jarid2/Kat7/Suv39h1/Mcph1/Wapl/Ccnb1/Sin3a/H1f10/Igf2/Taf7/Hnrnpc/Mapk1	50	3.35029106716152
GO:1903047	mitotic cell cycle process	0.0791855203619909	0.0311566367904396	7.27105889196173e-13	5.31098915922862e-10	4.2172141573378e-10	Ddx3x/Foxm1/Akt1/Golga2/Kif20a/Cul3/Anapc1/Taok1/Zfp207/Phf23/Zwint/Rock2/Cdc27/Pafah1b1/Rad17/Ecd/Naa50/Senp2/Son/Racgap1/Akap8/Spast/Cdc23/Ddb1/Jade1/Nabp1/Cenpf/Rad51/Rbm38/Ect2/Ccna2/Iqgap3/Kif2c/Nasp/Rcc1/Ankle2/Rab35/Ezh2/Cul4b/Chek1/Kif23/Tipin/Zwilch/Pias1/Cdc14b/Cacul1/Ccnd3/Atm/Stag1/Actr1b/Ttk/Nfe2l1/Mcph1/Smc1a/Ccnb1/Kif14/Sin3a/Setd2/Trrap/Eif4g1/Chtf8/Gigyf2/Igf2/Adam17/Ankrd17/Taok2/Cdkn2b/Ctdsp2/Psme3/Seh1l	70	2.54152978367322
GO:0000278	mitotic cell cycle	0.0904977375565611	0.0385071370986864	9.76511701210738e-13	6.19326123381898e-10	4.91778615476336e-10	Ddx3x/Foxm1/Akt1/Golga2/Kif20a/Cul3/Pkn2/Anapc1/Taok1/Zfp207/Phf23/Zwint/Rock2/Cdc27/Slc9a3r1/Pafah1b1/Rad17/Ecd/Naa50/Senp2/Son/Racgap1/Akap8/Spast/Cdc23/Ddb1/Jade1/Nabp1/Tuba4a/Cenpf/Rad51/Rbm38/Ect2/Ccna2/Iqgap3/Kif2c/Nasp/Rcc1/Ankle2/Rab35/Ezh2/Tuba8/Cul4b/Usp2/Chek1/Kif23/Usp3/Tipin/Zwilch/Pias1/Cdc14b/Cacul1/Ccnd3/Atm/Stag1/Actr1b/Ttk/Nfe2l1/Mcph1/Smc1a/Wapl/Ccnb1/Kif14/Ppp2r2d/Sin3a/Setd2/Tubb2b/Trrap/Eif4g1/Chtf8/Bex4/Gigyf2/Igf2/Adam17/Ankrd17/Taok2/Cdkn2b/Ctdsp2/Psme3/Seh1l	80	2.35015491607784
GO:0051726	regulation of cell cycle	0.101809954751131	0.0460473277374686	1.09014964021848e-12	6.19326123381898e-10	4.91778615476336e-10	Ddx3x/Foxm1/Akt1/Kif20a/Cul3/Pkn2/Msh6/Id3/Anapc1/Dyrk3/Taok1/Zfp207/Zwint/Rock2/Cdc27/Slc9a3r1/Pafah1b1/Msx2/Nsun2/Rad17/Ecd/Senp2/Son/Racgap1/Spast/Cdc23/Pggt1b/Ddb1/Men1/Plk4/Jade1/Uimc1/Sgo2a/Nabp1/Ahctf1/Cenpf/Irf6/Tsc1/Rbm38/Ect2/Ccna2/Pum1/Eif4g3/Rcc1/Ezh2/Cul4b/Casp3/Usp2/Chek1/Fem1b/Kif23/Tipin/Zwilch/Cdc14b/Ccnd3/Atm/Klhl13/Stag1/Ints7/Ttk/Tfdp1/Nfe2l1/Prc1/Mcph1/Smc1a/Wapl/Dicer1/Ccnb1/Tardbp/Kif14/Sin3a/Setd2/Trrap/Eif4g1/Spin2c/Bex4/Gigyf2/Igf2/Adam17/Mapk14/Ankrd17/Hmga2/Npm1/Taok2/Alms1/Phactr4/Wdr6/Cdkn2b/Ctdsp2/Psme3	90	2.21098508325139
GO:0080135	regulation of cellular response to stress	0.0791855203619909	0.0320102432778489	2.61903982755963e-12	1.33911506383124e-09	1.06333016998921e-09	Fmr1/Foxm1/Akt1/Tmem161a/Tiam1/Map2k7/Dvl3/Sgta/Ubqln4/Pttg1ip/Tex15/Ptprs/Dyrk3/Taok1/Rock2/Pafah1b1/Hnrnpk/Dab2/Ajuba/Wnt7b/Senp2/Pcbp4/Cbs/Bag6/Dkk1/Men1/Uimc1/Trip12/Parp1/Tsc1/Hipk3/Creb3l1/Rad51/Rassf2/Dnaja1/Usp1/Prdx1/Fgf15/Hdac6/Chek1/Hyou1/Fem1b/Neo1/Ptprf/Atm/Parpbp/Twist1/Pawr/Rif1/Kdm1a/Ubr5/Bclaf1/Nfe2l1/Suv39h1/Inpp5f/Dhx9/Map3k9/Setd2/Fancb/Ppp4r2/Adam17/Hmga2/Npm1/Nsd2/Taok2/Tnfrsf19/Mapk1/Aunip/Fzd10/Rnf8	70	2.4737556561086
GO:0043009	chordate embryonic development	0.0904977375565611	0.0394555887513634	3.42057422985914e-12	1.58994509429725e-09	1.26250285211165e-09	Ccm2/Dnmt3l/Sp1/Akt1/Dvl3/Keap1/Cul3/Gabpa/Mrtfb/Phlda2/Arnt/Nup50/Sulf1/Srsf1/Hey2/Rock2/Apob/Llgl2/Hoxb9/Nsun2/Dab2/Wnt7b/Senp2/Hes7/Smad2/Tcof1/Dkk1/Men1/Sufu/Ifitm1/Plk4/Tsc1/Itga4/Cops2/Sall4/Pitx2/Nasp/Hspg2/Mthfr/Usp9x/Atp11a/Casp3/Chek1/Bmp5/Pth1r/Atm/G2e3/Mbd3/Twist1/Kdm1a/Mycn/Grhl3/Matr3/Slc30a1/Hoxa9/Nop2/Hoxb7/Rbpj/Suv39h1/Prrc2b/Prrx2/Erf/Uspl1/Dicer1/Ccnb1/Ncapg2/Sin3a/Camsap3/Setd2/Igf2/Phgdh/Sh3pxd2a/Chd8/Adam10/Hoxb8/Ssbp3/Mapk1/Phactr4/Suds3/Med12	80	2.29366080751827
GO:0016071	mRNA metabolic process	0.0757918552036199	0.0305401432161996	6.82410540738279e-12	2.90763757899569e-09	2.30882232949785e-09	Hnrnpd/Fmr1/Sp1/Cdk12/Srpk1/Pan2/Bcas2/Hnrnph1/Hnrnpl/Mapkapk2/Srsf1/Srebf1/Rock2/Pum2/Prpf8/Hnrnpk/Ecd/Khdrbs3/Son/Pcbp4/Srsf7/Luc7l/Nelfe/Iws1/Sf1/Tnrc6c/Hipk3/Myef2/Cstf1/Rbm38/Ahcyl1/Zranb2/Pum1/Srsf10/Srrm1/Ppp1r8/Hnrnpdl/Cpsf4/Rbmx/Ttf2/Scaf11/Atm/Rnps1/Ddx1/Esrp1/Dicer1/Ccnb1/Tardbp/Hnrnpf/Dhx9/Patl1/Hnrnpa1/Gigyf2/Ppp4r2/Tnrc6a/Pkp3/Npm1/Pus7/Hnrnpa3/Hnrnpm/Hnrnpc/Nup98/Csde1/Ssb/Tia1/Esrp2/Samd4b	67	2.48171250105393
GO:0031056	regulation of histone modification	0.0328054298642534	0.00730307772561294	8.97624949355838e-12	3.35020029406564e-09	2.66024118793399e-09	Fmr1/Ruvbl2/Dnmt1/Ehmt2/Srebf1/Nsd1/Akap8/Iws1/Men1/Slk/Trip12/Phf19/Dnmt3b/Mthfr/Eed/Chek1/Atm/Wbp2/Twist1/Rif1/Kdm1a/Ubr5/Jarid2/Kat7/Suv39h1/Ccnb1/Sin3a/Igf2/Taf7	29	4.49200064641241
GO:0009792	embryo development ending in birth or egg hatching	0.0904977375565611	0.0402617726561389	9.53209115263006e-12	3.35020029406564e-09	2.66024118793399e-09	Ccm2/Dnmt3l/Sp1/Akt1/Dvl3/Keap1/Cul3/Gabpa/Mrtfb/Phlda2/Arnt/Nup50/Sulf1/Srsf1/Hey2/Rock2/Apob/Llgl2/Hoxb9/Nsun2/Dab2/Wnt7b/Senp2/Hes7/Smad2/Tcof1/Dkk1/Men1/Sufu/Ifitm1/Plk4/Tsc1/Itga4/Cops2/Sall4/Pitx2/Nasp/Hspg2/Mthfr/Usp9x/Atp11a/Casp3/Chek1/Bmp5/Pth1r/Atm/G2e3/Mbd3/Twist1/Kdm1a/Mycn/Grhl3/Matr3/Slc30a1/Hoxa9/Nop2/Hoxb7/Rbpj/Suv39h1/Prrc2b/Prrx2/Erf/Uspl1/Dicer1/Ccnb1/Ncapg2/Sin3a/Camsap3/Setd2/Igf2/Phgdh/Sh3pxd2a/Chd8/Adam10/Hoxb8/Ssbp3/Mapk1/Phactr4/Suds3/Med12	80	2.24773355931119
